session_id,user_id,session_date,channel,device
40359,8078,2024-02-12,Google,desktop
40360,8078,2024-02-05,Facebook,mobile
40361,8078,2024-01-27,Google,desktop
40362,8078,2024-02-07,Google,mobile
40363,8078,2024-02-02,TikTok,mobile
40364,8078,2024-01-25,Facebook,desktop
40365,8078,2024-02-15,Facebook,desktop
40366,8078,2024-01-20,TikTok,mobile
40367,8078,2024-01-22,Facebook,desktop
40368,8078,2024-02-09,TikTok,desktop
40369,8078,2024-01-22,TikTok,mobile
40370,8078,2024-01-24,Google,mobile
40371,8079,2024-02-04,Facebook,mobile
40372,8079,2024-02-04,Google,desktop
40373,8079,2024-02-10,Facebook,mobile
40374,8079,2024-01-17,Google,desktop
40375,8080,2024-02-13,TikTok,desktop
40376,8080,2024-03-02,Google,desktop
40377,8080,2024-02-22,TikTok,desktop
40378,8080,2024-02-17,TikTok,desktop
40379,8080,2024-03-02,Facebook,desktop
40380,8080,2024-03-08,Google,mobile
40381,8081,2024-01-18,TikTok,desktop
40382,8081,2024-02-01,Facebook,mobile
40383,8081,2024-01-06,Facebook,desktop
40384,8081,2024-01-15,Google,mobile
40385,8081,2024-01-14,Facebook,mobile
40386,8082,2024-02-22,Facebook,mobile
40387,8082,2024-02-20,Facebook,desktop
40388,8082,2024-02-03,TikTok,mobile
40389,8083,2024-01-28,Facebook,desktop
40390,8083,2024-01-25,Google,mobile
40391,8083,2024-02-06,Facebook,mobile
40392,8083,2024-01-31,Facebook,desktop
40393,8084,2024-01-13,Google,mobile
40394,8084,2024-01-28,Google,desktop
40395,8084,2024-01-29,Google,desktop
40396,8084,2024-01-11,Google,mobile
40397,8084,2024-02-03,Facebook,mobile
40398,8084,2024-01-08,Facebook,desktop
40399,8084,2024-01-21,Facebook,desktop
40400,8084,2024-01-26,Facebook,mobile
40401,8084,2024-01-18,Google,desktop
40402,8085,2024-03-09,Google,desktop
40403,8085,2024-02-26,Facebook,desktop
40404,8085,2024-03-03,Facebook,mobile
40405,8085,2024-03-14,Google,desktop
40406,8086,2024-03-12,Google,mobile
40407,8086,2024-03-19,TikTok,mobile
40408,8087,2024-01-21,TikTok,mobile
40409,8087,2024-01-13,Google,desktop
40410,8087,2024-01-14,TikTok,mobile
40411,8087,2024-01-15,Google,mobile
40412,8087,2024-01-24,TikTok,desktop
40413,8087,2024-01-26,Google,mobile
40414,8088,2024-02-20,Facebook,desktop
40415,8088,2024-03-08,TikTok,mobile
40416,8088,2024-02-12,TikTok,mobile
40417,8088,2024-03-04,Facebook,mobile
40418,8088,2024-02-16,Google,desktop
40419,8089,2024-01-17,Facebook,mobile
40420,8089,2024-01-12,Google,mobile
40421,8089,2024-01-29,Google,mobile
40422,8089,2024-01-28,Facebook,desktop
40423,8089,2024-01-09,Google,desktop
40424,8090,2024-01-28,Google,desktop
40425,8090,2024-01-18,Facebook,mobile
40426,8090,2024-01-18,TikTok,mobile
40427,8090,2024-01-22,Facebook,mobile
40428,8090,2024-01-15,Facebook,mobile
40429,8090,2024-01-16,Facebook,mobile
40430,8090,2024-01-19,Facebook,mobile
40431,8090,2024-01-18,Google,mobile
40432,8090,2024-01-26,Facebook,desktop
40433,8091,2024-01-29,Google,mobile
40434,8091,2024-02-18,TikTok,mobile
40435,8091,2024-02-24,Facebook,desktop
40436,8091,2024-02-08,Google,desktop
40437,8091,2024-02-18,Google,mobile
40438,8091,2024-02-28,Google,desktop
40439,8092,2024-02-04,Google,mobile
40440,8092,2024-02-05,Google,desktop
40441,8092,2024-02-26,Facebook,desktop
40442,8093,2024-01-29,TikTok,desktop
40443,8093,2024-02-01,Facebook,desktop
40444,8093,2024-01-13,Facebook,mobile
40445,8093,2024-01-19,Google,desktop
40446,8093,2024-01-08,Google,mobile
40447,8094,2024-01-29,TikTok,desktop
40448,8094,2024-01-29,Google,desktop
40449,8094,2024-02-12,Facebook,desktop
40450,8094,2024-01-23,Facebook,desktop
40451,8094,2024-02-10,Facebook,mobile
40452,8094,2024-01-31,TikTok,mobile
40453,8095,2024-01-12,Google,mobile
40454,8095,2024-01-14,Google,mobile
40455,8095,2024-01-07,Google,desktop
40456,8095,2024-01-18,Google,mobile
40457,8096,2024-02-12,Facebook,mobile
40458,8096,2024-01-31,Facebook,desktop
40459,8096,2024-02-14,Google,desktop
40460,8098,2024-01-30,Google,mobile
40461,8098,2024-02-23,TikTok,mobile
40462,8098,2024-02-28,Google,desktop
40463,8098,2024-02-21,Google,mobile
40464,8098,2024-02-20,Google,desktop
40465,8099,2024-03-16,Google,mobile
40466,8099,2024-03-21,Google,desktop
40467,8099,2024-03-07,Facebook,desktop
40468,8100,2024-02-27,Facebook,desktop
40469,8100,2024-02-04,Facebook,mobile
40470,8100,2024-02-26,Google,mobile
40471,8100,2024-02-02,Google,desktop
40472,8100,2024-02-26,TikTok,desktop
40473,8100,2024-02-09,Facebook,desktop
40474,8100,2024-01-30,TikTok,desktop
40475,8101,2024-02-21,Facebook,desktop
40476,8101,2024-01-27,Facebook,mobile
40477,8101,2024-02-20,Facebook,desktop
40478,8101,2024-02-17,Facebook,desktop
40479,8102,2024-02-05,Google,desktop
40480,8102,2024-02-10,TikTok,desktop
40481,8103,2024-03-21,Google,desktop
40482,8103,2024-03-08,TikTok,mobile
40483,8103,2024-03-06,TikTok,desktop
40484,8103,2024-03-04,TikTok,desktop
40485,8103,2024-03-02,Facebook,mobile
40486,8103,2024-03-21,Facebook,mobile
40487,8103,2024-03-13,Google,desktop
40488,8104,2024-02-02,Google,mobile
40489,8104,2024-02-25,Facebook,desktop
40490,8105,2024-02-26,Google,mobile
40491,8105,2024-01-27,TikTok,mobile
40492,8105,2024-01-29,Facebook,mobile
40493,8106,2024-02-16,Facebook,desktop
40494,8106,2024-02-06,TikTok,mobile
40495,8106,2024-02-07,Google,mobile
40496,8106,2024-02-11,TikTok,mobile
40497,8107,2024-01-26,Facebook,desktop
40498,8107,2024-01-30,Facebook,desktop
40499,8107,2024-01-16,Facebook,mobile
40500,8107,2024-01-16,TikTok,mobile
40501,8107,2024-01-06,Facebook,desktop
40502,8107,2024-02-03,Google,mobile
40503,8108,2024-03-01,Google,desktop
40504,8108,2024-02-12,Google,desktop
40505,8108,2024-03-07,Google,mobile
40506,8108,2024-02-25,TikTok,desktop
40507,8108,2024-02-28,TikTok,desktop
40508,8108,2024-02-10,Google,desktop
40509,8108,2024-02-22,Facebook,mobile
40510,8108,2024-02-10,Google,desktop
40511,8108,2024-02-27,TikTok,mobile
40512,8108,2024-02-10,Facebook,desktop
40513,8108,2024-02-25,Google,mobile
40514,8109,2024-01-30,Facebook,mobile
40515,8109,2024-02-17,Facebook,desktop
40516,8109,2024-02-26,Google,desktop
40517,8109,2024-02-21,TikTok,mobile
40518,8109,2024-02-15,Google,desktop
40519,8110,2024-03-09,Facebook,mobile
40520,8110,2024-03-07,TikTok,desktop
40521,8110,2024-03-12,Google,desktop
40522,8110,2024-03-08,Facebook,mobile
40523,8110,2024-02-26,Google,desktop
40524,8110,2024-03-11,Google,desktop
40525,8111,2024-01-26,Google,mobile
40526,8111,2024-01-06,Google,desktop
40527,8111,2024-01-05,Google,mobile
40528,8111,2024-01-09,Facebook,mobile
40529,8111,2024-01-30,Facebook,mobile
40530,8111,2024-01-08,TikTok,mobile
40531,8111,2024-01-21,Facebook,desktop
40532,8111,2024-01-16,Google,mobile
40533,8111,2024-01-13,TikTok,desktop
40534,8112,2024-02-12,Facebook,mobile
40535,8112,2024-01-25,Google,mobile
40536,8112,2024-02-03,Google,mobile
40537,8112,2024-02-03,Facebook,desktop
40538,8114,2024-02-22,Facebook,desktop
40539,8114,2024-03-06,Google,desktop
40540,8114,2024-03-05,Google,desktop
40541,8114,2024-03-13,Facebook,mobile
40542,8114,2024-03-11,Facebook,mobile
40543,8114,2024-03-14,Google,desktop
40544,8115,2024-03-21,Google,mobile
40545,8115,2024-03-04,Facebook,mobile
40546,8115,2024-03-28,Google,mobile
40547,8115,2024-03-26,Facebook,desktop
40548,8115,2024-03-14,Google,desktop
40549,8115,2024-03-23,Facebook,mobile
40550,8116,2024-03-06,TikTok,mobile
40551,8116,2024-03-12,Google,desktop
40552,8116,2024-03-10,Google,mobile
40553,8117,2024-02-12,TikTok,desktop
40554,8117,2024-02-08,Google,mobile
40555,8117,2024-02-08,Google,desktop
40556,8117,2024-03-09,Facebook,desktop
40557,8117,2024-02-29,Facebook,mobile
40558,8117,2024-02-22,Facebook,desktop
40559,8117,2024-02-08,Google,mobile
40560,8117,2024-02-25,Facebook,mobile
40561,8118,2024-01-20,Facebook,mobile
40562,8118,2024-02-07,Facebook,mobile
40563,8118,2024-01-26,TikTok,desktop
40564,8118,2024-01-21,Google,mobile
40565,8119,2024-01-17,Google,desktop
40566,8119,2024-01-13,Google,desktop
40567,8119,2024-01-26,Facebook,mobile
40568,8119,2024-02-02,Google,mobile
40569,8119,2024-02-07,Facebook,mobile
40570,8119,2024-01-10,Facebook,mobile
40571,8119,2024-01-09,Google,mobile
40572,8120,2024-03-17,Google,desktop
40573,8120,2024-02-29,Facebook,desktop
40574,8120,2024-02-17,TikTok,mobile
40575,8120,2024-03-17,Google,desktop
40576,8120,2024-03-09,Facebook,desktop
40577,8120,2024-02-20,TikTok,desktop
40578,8120,2024-03-14,Facebook,mobile
40579,8121,2024-02-12,Facebook,desktop
40580,8121,2024-02-12,Facebook,mobile
40581,8121,2024-01-20,Facebook,desktop
40582,8121,2024-01-31,Google,mobile
40583,8121,2024-02-12,TikTok,mobile
40584,8121,2024-01-19,Google,mobile
40585,8122,2024-01-18,Google,mobile
40586,8122,2024-02-05,TikTok,desktop
40587,8122,2024-02-02,Google,mobile
40588,8122,2024-01-27,Google,mobile
40589,8122,2024-02-08,Google,desktop
40590,8122,2024-02-09,Facebook,desktop
40591,8123,2024-02-21,Google,desktop
40592,8123,2024-02-24,TikTok,mobile
40593,8123,2024-02-14,Google,mobile
40594,8123,2024-02-07,Facebook,mobile
40595,8123,2024-02-09,Facebook,desktop
40596,8123,2024-02-14,Google,desktop
40597,8124,2024-02-22,Facebook,desktop
40598,8125,2024-02-12,Google,mobile
40599,8125,2024-02-14,Facebook,desktop
40600,8125,2024-01-28,Facebook,mobile
40601,8125,2024-02-09,TikTok,desktop
40602,8125,2024-02-03,Facebook,desktop
40603,8125,2024-01-30,Google,mobile
40604,8126,2024-01-14,Google,mobile
40605,8126,2024-01-18,TikTok,desktop
40606,8126,2024-01-29,Google,mobile
40607,8126,2024-01-20,Google,mobile
40608,8126,2024-01-28,Facebook,mobile
40609,8127,2024-02-27,Google,desktop
40610,8127,2024-03-05,Google,desktop
40611,8127,2024-02-25,TikTok,desktop
40612,8127,2024-03-04,Facebook,mobile
40613,8127,2024-02-21,Google,desktop
40614,8127,2024-02-11,Google,desktop
40615,8127,2024-03-06,TikTok,desktop
40616,8127,2024-02-14,Google,mobile
40617,8128,2024-02-25,Facebook,mobile
40618,8129,2024-02-07,Google,desktop
40619,8129,2024-02-23,Google,desktop
40620,8130,2024-01-18,Google,mobile
40621,8130,2024-01-20,Google,desktop
40622,8130,2024-01-10,Facebook,mobile
40623,8130,2024-01-19,Google,mobile
40624,8130,2024-01-20,Google,desktop
40625,8130,2024-02-03,Facebook,desktop
40626,8130,2024-02-05,TikTok,desktop
40627,8130,2024-01-14,Facebook,mobile
40628,8131,2024-02-16,Google,desktop
40629,8131,2024-02-24,TikTok,mobile
40630,8131,2024-02-20,TikTok,desktop
40631,8131,2024-02-24,TikTok,desktop
40632,8131,2024-03-11,TikTok,desktop
40633,8131,2024-02-16,Google,desktop
40634,8132,2024-01-15,Google,mobile
40635,8132,2024-02-02,TikTok,desktop
40636,8132,2024-01-15,TikTok,mobile
40637,8132,2024-01-28,Facebook,desktop
40638,8132,2024-02-05,Google,desktop
40639,8132,2024-01-10,Google,desktop
40640,8132,2024-02-03,Google,desktop
40641,8133,2024-02-21,Facebook,desktop
40642,8133,2024-01-23,Facebook,desktop
40643,8133,2024-01-25,Facebook,mobile
40644,8133,2024-02-05,TikTok,desktop
40645,8133,2024-02-14,Facebook,mobile
40646,8133,2024-01-30,Facebook,desktop
40647,8134,2024-02-07,Facebook,mobile
40648,8134,2024-02-13,Google,desktop
40649,8134,2024-02-16,TikTok,mobile
40650,8135,2024-03-08,TikTok,desktop
40651,8135,2024-03-03,Facebook,mobile
40652,8136,2024-02-28,Google,desktop
40653,8136,2024-02-14,Facebook,mobile
40654,8136,2024-02-19,Google,desktop
40655,8137,2024-03-05,Facebook,desktop
40656,8137,2024-03-21,Google,desktop
40657,8137,2024-02-29,Facebook,desktop
40658,8137,2024-03-16,Facebook,desktop
40659,8137,2024-03-21,Google,desktop
40660,8137,2024-03-23,Google,desktop
40661,8137,2024-03-28,TikTok,mobile
40662,8137,2024-03-01,TikTok,mobile
40663,8137,2024-03-02,Google,mobile
40664,8138,2024-01-15,Facebook,mobile
40665,8138,2024-01-26,Facebook,mobile
40666,8138,2024-01-18,Facebook,mobile
40667,8138,2024-01-17,Facebook,mobile
40668,8139,2024-01-18,Facebook,desktop
40669,8139,2024-02-08,Facebook,desktop
40670,8140,2024-02-22,Facebook,desktop
40671,8140,2024-02-14,Facebook,mobile
40672,8140,2024-01-30,Facebook,desktop
40673,8140,2024-01-29,Google,mobile
40674,8140,2024-02-14,Facebook,mobile
40675,8140,2024-02-22,Google,desktop
40676,8140,2024-02-09,Google,mobile
40677,8140,2024-02-17,TikTok,mobile
40678,8141,2024-03-05,Google,desktop
40679,8141,2024-02-20,Google,mobile
40680,8141,2024-03-03,Facebook,mobile
40681,8141,2024-02-19,Google,desktop
40682,8141,2024-02-18,Google,mobile
40683,8141,2024-03-14,Facebook,mobile
40684,8142,2024-02-03,Facebook,desktop
40685,8142,2024-02-28,Facebook,mobile
40686,8142,2024-02-14,Facebook,mobile
40687,8142,2024-02-26,Google,mobile
40688,8143,2024-02-26,TikTok,desktop
40689,8143,2024-02-29,Google,desktop
40690,8143,2024-02-18,Google,mobile
40691,8143,2024-02-23,Google,mobile
40692,8143,2024-03-01,Google,desktop
40693,8143,2024-02-26,Google,desktop
40694,8143,2024-02-14,Google,mobile
40695,8143,2024-02-09,Google,mobile
40696,8143,2024-03-07,Facebook,desktop
40697,8144,2024-01-31,TikTok,mobile
40698,8144,2024-02-05,Google,mobile
40699,8144,2024-01-22,Google,mobile
40700,8144,2024-02-05,Facebook,desktop
40701,8144,2024-01-16,Facebook,mobile
40702,8144,2024-01-25,TikTok,mobile
40703,8145,2024-02-20,Google,desktop
40704,8145,2024-02-13,TikTok,mobile
40705,8145,2024-02-29,TikTok,desktop
40706,8145,2024-02-20,Google,mobile
40707,8146,2024-02-02,TikTok,mobile
40708,8146,2024-01-28,Facebook,mobile
40709,8146,2024-01-31,Google,mobile
40710,8146,2024-01-26,Google,desktop
40711,8147,2024-01-31,Google,desktop
40712,8147,2024-01-13,Facebook,desktop
40713,8147,2024-01-27,TikTok,mobile
40714,8147,2024-01-31,Facebook,desktop
40715,8147,2024-01-18,Facebook,desktop
40716,8148,2024-03-07,Facebook,mobile
40717,8148,2024-02-26,Google,mobile
40718,8148,2024-03-18,TikTok,mobile
40719,8149,2024-02-06,Google,desktop
40720,8149,2024-01-19,Facebook,desktop
40721,8149,2024-02-05,Facebook,mobile
40722,8149,2024-02-03,Facebook,mobile
40723,8149,2024-02-01,Facebook,mobile
40724,8149,2024-02-04,Facebook,desktop
40725,8150,2024-02-18,Google,desktop
40726,8150,2024-02-03,Facebook,mobile
40727,8150,2024-02-20,Google,mobile
40728,8150,2024-02-18,Google,mobile
40729,8151,2024-03-17,Google,mobile
40730,8151,2024-03-05,TikTok,desktop
40731,8151,2024-03-14,Google,desktop
40732,8151,2024-03-13,Facebook,mobile
40733,8151,2024-03-16,Facebook,mobile
40734,8152,2024-03-12,Facebook,mobile
40735,8152,2024-03-21,TikTok,desktop
40736,8152,2024-03-17,Google,mobile
40737,8152,2024-03-25,Facebook,mobile
40738,8153,2024-02-17,TikTok,desktop
40739,8153,2024-01-27,Google,desktop
40740,8153,2024-02-13,Google,mobile
40741,8153,2024-02-10,Google,mobile
40742,8154,2024-01-28,Facebook,mobile
40743,8154,2024-01-30,Facebook,mobile
40744,8155,2024-01-31,Facebook,desktop
40745,8155,2024-02-03,Google,mobile
40746,8155,2024-02-02,TikTok,mobile
40747,8155,2024-01-21,TikTok,mobile
40748,8155,2024-02-03,Google,desktop
40749,8156,2024-02-11,Google,desktop
40750,8156,2024-02-26,Facebook,desktop
40751,8157,2024-03-01,Google,desktop
40752,8157,2024-03-03,TikTok,mobile
40753,8157,2024-03-18,Google,desktop
40754,8157,2024-03-03,TikTok,mobile
40755,8157,2024-03-01,TikTok,mobile
40756,8158,2024-01-19,Google,mobile
40757,8158,2024-01-20,Google,mobile
40758,8158,2024-02-10,TikTok,mobile
40759,8158,2024-02-08,Google,desktop
40760,8158,2024-02-13,Google,desktop
40761,8158,2024-02-16,Facebook,mobile
40762,8158,2024-01-22,TikTok,mobile
40763,8159,2024-02-27,Facebook,desktop
40764,8159,2024-03-09,Google,mobile
40765,8159,2024-03-13,Google,mobile
40766,8159,2024-03-01,TikTok,mobile
40767,8159,2024-03-17,Google,mobile
40768,8159,2024-03-21,Google,mobile
40769,8160,2024-02-18,Google,mobile
40770,8160,2024-02-13,Google,mobile
40771,8160,2024-02-14,Facebook,mobile
40772,8160,2024-02-22,TikTok,desktop
40773,8162,2024-01-30,TikTok,desktop
40774,8162,2024-01-22,Google,mobile
40775,8162,2024-01-14,Google,desktop
40776,8163,2024-02-13,Facebook,mobile
40777,8163,2024-01-28,Google,desktop
40778,8163,2024-02-16,Google,mobile
40779,8163,2024-02-15,Facebook,mobile
40780,8163,2024-02-07,Google,desktop
40781,8164,2024-02-19,Google,mobile
40782,8164,2024-01-31,Google,mobile
40783,8164,2024-02-20,Google,mobile
40784,8164,2024-02-05,Facebook,desktop
40785,8164,2024-02-03,Google,desktop
40786,8164,2024-02-07,Facebook,mobile
40787,8164,2024-02-17,Google,desktop
40788,8164,2024-02-21,Google,desktop
40789,8164,2024-02-26,Facebook,mobile
40790,8165,2024-03-05,Facebook,mobile
40791,8165,2024-03-14,Google,desktop
40792,8165,2024-03-21,TikTok,mobile
40793,8166,2024-02-19,Facebook,mobile
40794,8166,2024-02-21,Google,mobile
40795,8166,2024-02-07,Facebook,desktop
40796,8166,2024-02-22,Facebook,mobile
40797,8166,2024-02-23,Google,mobile
40798,8166,2024-02-12,Facebook,mobile
40799,8166,2024-01-30,Google,mobile
40800,8167,2024-02-02,TikTok,mobile
40801,8167,2024-02-25,Facebook,mobile
40802,8167,2024-01-31,Google,mobile
40803,8167,2024-02-05,Google,desktop
40804,8168,2024-01-15,Facebook,mobile
40805,8168,2024-02-08,Facebook,mobile
40806,8168,2024-01-23,TikTok,mobile
40807,8168,2024-02-07,TikTok,mobile
40808,8168,2024-01-26,Facebook,desktop
40809,8168,2024-01-17,Facebook,desktop
40810,8169,2024-02-13,Google,desktop
40811,8169,2024-02-07,Google,mobile
40812,8169,2024-02-05,Google,mobile
40813,8169,2024-02-05,Google,mobile
40814,8169,2024-02-05,Google,mobile
40815,8170,2024-02-07,Google,mobile
40816,8170,2024-02-20,Facebook,mobile
40817,8170,2024-02-12,Facebook,desktop
40818,8170,2024-02-26,Facebook,desktop
40819,8170,2024-02-28,Facebook,mobile
40820,8170,2024-03-06,TikTok,desktop
40821,8171,2024-02-21,Facebook,desktop
40822,8171,2024-03-02,Facebook,mobile
40823,8172,2024-01-11,Google,mobile
40824,8172,2024-01-23,Facebook,mobile
40825,8172,2024-01-05,Facebook,desktop
40826,8172,2024-02-03,Google,mobile
40827,8172,2024-01-24,TikTok,mobile
40828,8173,2024-01-29,TikTok,desktop
40829,8173,2024-01-30,TikTok,mobile
40830,8173,2024-01-28,Google,desktop
40831,8173,2024-01-22,Google,desktop
40832,8173,2024-02-12,Facebook,desktop
40833,8173,2024-02-20,TikTok,mobile
40834,8173,2024-02-10,Facebook,desktop
40835,8173,2024-02-02,TikTok,mobile
40836,8174,2024-02-18,Facebook,mobile
40837,8174,2024-02-09,TikTok,desktop
40838,8174,2024-02-15,Google,desktop
40839,8174,2024-03-01,Facebook,mobile
40840,8174,2024-02-13,Facebook,mobile
40841,8174,2024-02-19,Facebook,mobile
40842,8175,2024-02-19,Google,desktop
40843,8175,2024-02-23,Google,desktop
40844,8175,2024-03-11,Google,desktop
40845,8175,2024-02-22,TikTok,desktop
40846,8175,2024-02-28,Google,mobile
40847,8175,2024-02-15,Google,mobile
40848,8175,2024-02-20,Google,desktop
40849,8175,2024-02-26,TikTok,desktop
40850,8175,2024-03-14,Google,desktop
40851,8176,2024-03-01,Google,desktop
40852,8176,2024-02-02,TikTok,desktop
40853,8176,2024-02-26,TikTok,mobile
40854,8176,2024-02-23,Facebook,desktop
40855,8176,2024-02-03,Google,mobile
40856,8176,2024-02-06,Facebook,desktop
40857,8176,2024-02-09,TikTok,desktop
40858,8177,2024-02-11,Facebook,mobile
40859,8177,2024-01-27,Google,desktop
40860,8177,2024-02-11,Facebook,mobile
40861,8178,2024-02-15,Google,mobile
40862,8178,2024-02-09,Facebook,desktop
40863,8179,2024-02-22,TikTok,desktop
40864,8179,2024-03-07,Google,mobile
40865,8179,2024-03-04,TikTok,desktop
40866,8179,2024-03-06,Facebook,mobile
40867,8179,2024-02-18,Facebook,mobile
40868,8179,2024-02-17,TikTok,desktop
40869,8179,2024-03-04,Facebook,mobile
40870,8179,2024-02-27,Google,mobile
40871,8180,2024-02-19,Google,mobile
40872,8180,2024-02-21,Google,mobile
40873,8180,2024-02-16,Facebook,mobile
40874,8181,2024-01-18,Google,desktop
40875,8181,2024-02-11,TikTok,mobile
40876,8181,2024-02-03,Facebook,desktop
40877,8181,2024-02-13,Facebook,desktop
40878,8181,2024-01-20,Google,desktop
40879,8181,2024-01-26,Facebook,desktop
40880,8181,2024-02-02,Facebook,desktop
40881,8182,2024-01-17,Google,mobile
40882,8182,2024-01-11,Facebook,mobile
40883,8182,2024-01-24,Facebook,mobile
40884,8182,2024-01-28,Facebook,mobile
40885,8182,2024-02-03,Facebook,mobile
40886,8182,2024-01-13,Google,mobile
40887,8183,2024-03-28,Facebook,mobile
40888,8183,2024-03-22,TikTok,mobile
40889,8184,2024-03-11,Google,desktop
40890,8184,2024-03-07,Google,desktop
40891,8184,2024-02-26,TikTok,desktop
40892,8184,2024-02-29,Google,desktop
40893,8185,2024-01-24,TikTok,mobile
40894,8185,2024-01-10,Facebook,desktop
40895,8185,2024-01-21,TikTok,mobile
40896,8185,2024-01-18,TikTok,desktop
40897,8185,2024-02-05,Facebook,mobile
40898,8186,2024-03-11,TikTok,mobile
40899,8186,2024-02-23,Google,desktop
40900,8186,2024-03-08,Google,desktop
40901,8186,2024-02-25,Facebook,mobile
40902,8186,2024-02-27,Facebook,desktop
40903,8187,2024-03-15,Facebook,desktop
40904,8187,2024-03-13,Google,mobile
40905,8187,2024-03-10,Google,desktop
40906,8187,2024-03-04,Facebook,mobile
40907,8188,2024-03-14,Facebook,mobile
40908,8188,2024-03-18,TikTok,mobile
40909,8188,2024-03-21,Facebook,desktop
40910,8188,2024-03-03,Facebook,mobile
40911,8188,2024-03-18,Facebook,mobile
40912,8189,2024-03-06,TikTok,desktop
40913,8189,2024-02-17,Google,desktop
40914,8189,2024-03-13,Google,desktop
40915,8189,2024-03-16,TikTok,mobile
40916,8189,2024-02-15,Google,desktop
40917,8190,2024-02-18,Google,desktop
40918,8190,2024-02-15,TikTok,desktop
40919,8190,2024-01-27,Facebook,mobile
40920,8190,2024-02-06,Google,mobile
40921,8190,2024-02-05,Google,desktop
40922,8190,2024-01-22,TikTok,mobile
40923,8190,2024-02-19,Facebook,mobile
40924,8190,2024-02-01,Facebook,mobile
40925,8190,2024-02-06,Facebook,desktop
40926,8190,2024-02-14,Google,desktop
40927,8191,2024-02-09,Facebook,desktop
40928,8191,2024-01-30,Facebook,mobile
40929,8191,2024-02-10,Facebook,desktop
40930,8192,2024-02-28,TikTok,mobile
40931,8192,2024-03-14,Google,mobile
40932,8192,2024-02-21,Facebook,desktop
40933,8193,2024-03-12,Google,mobile
40934,8193,2024-03-16,Google,desktop
40935,8194,2024-01-19,Google,mobile
40936,8194,2024-01-19,Facebook,desktop
40937,8194,2024-01-14,TikTok,desktop
40938,8196,2024-02-04,TikTok,desktop
40939,8196,2024-01-09,Google,mobile
40940,8196,2024-01-07,TikTok,mobile
40941,8196,2024-01-19,Facebook,mobile
40942,8196,2024-01-24,Google,mobile
40943,8196,2024-01-23,Facebook,mobile
40944,8197,2024-01-18,Facebook,desktop
40945,8197,2024-01-12,Google,desktop
40946,8197,2024-02-01,TikTok,mobile
40947,8197,2024-01-15,Google,mobile
40948,8198,2024-03-08,Google,desktop
40949,8198,2024-03-05,Facebook,desktop
40950,8198,2024-02-08,Facebook,desktop
40951,8198,2024-02-19,TikTok,mobile
40952,8198,2024-03-09,Google,desktop
40953,8198,2024-02-24,Google,mobile
40954,8198,2024-02-24,Google,desktop
40955,8198,2024-02-23,Facebook,mobile
40956,8198,2024-02-21,Facebook,mobile
40957,8199,2024-03-24,Facebook,desktop
40958,8199,2024-03-02,Google,desktop
40959,8199,2024-03-07,TikTok,desktop
40960,8199,2024-03-24,Google,mobile
40961,8199,2024-03-01,Google,mobile
40962,8199,2024-03-06,Facebook,desktop
40963,8200,2024-01-16,TikTok,desktop
40964,8200,2024-02-04,TikTok,mobile
40965,8200,2024-01-28,Google,mobile
40966,8200,2024-01-14,Facebook,desktop
40967,8200,2024-02-03,Facebook,desktop
40968,8200,2024-01-30,Google,mobile
40969,8201,2024-02-06,Google,mobile
40970,8201,2024-02-04,TikTok,desktop
40971,8201,2024-02-15,Facebook,mobile
40972,8201,2024-02-13,Google,mobile
40973,8201,2024-02-11,Google,desktop
40974,8202,2024-02-01,Facebook,desktop
40975,8202,2024-01-25,Google,mobile
40976,8202,2024-01-17,TikTok,desktop
40977,8202,2024-01-09,Facebook,mobile
40978,8202,2024-01-22,Google,mobile
40979,8203,2024-01-20,Google,desktop
40980,8203,2024-02-06,Google,mobile
40981,8203,2024-01-30,Facebook,desktop
40982,8203,2024-02-09,Google,desktop
40983,8204,2024-02-25,Google,desktop
40984,8204,2024-02-22,Google,mobile
40985,8204,2024-02-21,Facebook,desktop
40986,8204,2024-03-03,Facebook,mobile
40987,8205,2024-02-27,Facebook,mobile
40988,8205,2024-03-10,Facebook,desktop
40989,8205,2024-02-09,Google,mobile
40990,8205,2024-02-15,Facebook,mobile
40991,8205,2024-02-19,Google,mobile
40992,8205,2024-02-28,Google,desktop
40993,8205,2024-02-23,Google,mobile
40994,8206,2024-03-08,Facebook,mobile
40995,8206,2024-03-15,Google,mobile
40996,8206,2024-03-02,TikTok,desktop
40997,8206,2024-03-03,Facebook,mobile
40998,8206,2024-03-20,TikTok,mobile
40999,8206,2024-03-17,Google,desktop
41000,8206,2024-03-15,Google,desktop
41001,8207,2024-01-25,Google,desktop
41002,8208,2024-03-01,TikTok,desktop
41003,8208,2024-02-24,Google,mobile
41004,8209,2024-01-24,Facebook,desktop
41005,8209,2024-01-30,Facebook,desktop
41006,8209,2024-01-29,Facebook,mobile
41007,8209,2024-02-15,Facebook,mobile
41008,8209,2024-02-12,Google,desktop
41009,8209,2024-02-06,TikTok,desktop
41010,8209,2024-01-22,Facebook,mobile
41011,8209,2024-02-06,Google,mobile
41012,8209,2024-02-10,Google,desktop
41013,8209,2024-02-16,Facebook,desktop
41014,8210,2024-03-03,Google,mobile
41015,8210,2024-03-10,Google,desktop
41016,8210,2024-02-21,Facebook,desktop
41017,8210,2024-02-22,TikTok,desktop
41018,8210,2024-03-06,Google,mobile
41019,8210,2024-03-07,TikTok,desktop
